User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
52,599,T-shirt,H&M,Men's Fashion,80,4.46590120785099,Green,S
40,600,T-shirt,Adidas,Men's Fashion,97,1.49739901590233,Yellow,M
80,601,Dress,Adidas,Women's Fashion,44,1.03470724878331,White,L
7,602,Sweater,Zara,Women's Fashion,11,4.34286438934025,White,L
26,603,Dress,Zara,Kids' Fashion,13,2.03098840339048,Black,S
74,604,T-shirt,Gucci,Men's Fashion,10,3.97650069429743,Yellow,S
92,605,Jeans,Adidas,Women's Fashion,62,2.90129595700973,Red,S
35,606,Dress,Nike,Women's Fashion,28,4.2147035999089,White,S
40,607,T-shirt,Nike,Women's Fashion,55,1.17880309815656,Yellow,S
90,608,T-shirt,H&M,Women's Fashion,51,2.7110812194368,Blue,M
89,609,Sweater,Adidas,Kids' Fashion,75,4.78552524075986,Red,S
85,610,Shoes,H&M,Women's Fashion,62,2.53285621188918,Green,M
2,611,Shoes,Gucci,Kids' Fashion,85,2.0322810971795,White,L
28,612,Shoes,Zara,Men's Fashion,27,2.26979429899622,Blue,XL
80,613,Jeans,Gucci,Women's Fashion,37,4.65259902198751,Black,XL
89,614,Sweater,Gucci,Men's Fashion,47,1.35098101115458,Green,L
44,615,T-shirt,Nike,Kids' Fashion,67,2.89445029992147,Red,L
80,616,Dress,Zara,Women's Fashion,98,4.8718388672223,Red,M
19,617,Jeans,Adidas,Kids' Fashion,77,1.70261166923941,Black,XL
51,618,Shoes,Gucci,Kids' Fashion,85,4.72824706333417,Green,L
10,619,T-shirt,Nike,Women's Fashion,97,1.28844433968008,Blue,M
68,620,Sweater,Nike,Kids' Fashion,37,3.46215437823155,White,XL
17,621,Shoes,H&M,Men's Fashion,72,2.6500838926648,Yellow,S
30,622,T-shirt,Nike,Men's Fashion,45,3.78463141358432,Red,XL
67,623,Shoes,Adidas,Kids' Fashion,62,1.6105051313861,Green,L
83,624,T-shirt,Nike,Women's Fashion,70,4.45017166487794,White,L
75,625,Shoes,Adidas,Kids' Fashion,78,3.45253236746158,Black,L
44,626,Jeans,Adidas,Men's Fashion,29,4.18033034240844,Yellow,S
61,627,T-shirt,Adidas,Men's Fashion,94,1.8716496105039,Green,M
93,628,Sweater,Nike,Women's Fashion,64,3.81267643670579,Red,S
80,629,Shoes,Gucci,Men's Fashion,95,3.57932009196556,White,M
74,630,T-shirt,Nike,Women's Fashion,84,1.6614612903929,White,XL
65,631,T-shirt,Zara,Kids' Fashion,32,4.19723400432476,White,S
64,632,Dress,Zara,Kids' Fashion,66,3.7553376798911,Yellow,M
73,633,Dress,Nike,Women's Fashion,72,3.7515158524592,Red,L
9,634,Shoes,Nike,Kids' Fashion,27,1.29529641883264,Yellow,S
34,635,Jeans,Adidas,Women's Fashion,29,2.23505699666892,Yellow,XL
10,636,Shoes,Gucci,Kids' Fashion,96,4.60221064905779,Yellow,L
33,637,Shoes,Zara,Kids' Fashion,55,3.77005501468193,Green,S
7,638,Sweater,Adidas,Men's Fashion,22,4.90528046053047,White,M
22,639,Shoes,Zara,Men's Fashion,26,3.55247147854996,Blue,L
11,640,T-shirt,Zara,Kids' Fashion,72,2.75141667081303,Red,S
10,641,Shoes,Zara,Kids' Fashion,20,1.98571488752394,White,M
75,642,T-shirt,Gucci,Kids' Fashion,22,4.96519928881996,Black,S
63,643,T-shirt,Zara,Kids' Fashion,42,4.62809881985902,Black,L
64,644,Shoes,H&M,Kids' Fashion,79,1.07456672258975,White,M
46,645,T-shirt,Zara,Kids' Fashion,98,4.69607685620179,Black,S
36,646,Sweater,Zara,Men's Fashion,36,2.81423349906598,Green,M
25,647,Shoes,Adidas,Women's Fashion,60,1.61596723719902,Black,M
74,648,T-shirt,Gucci,Men's Fashion,20,3.26063881829349,White,L
82,649,T-shirt,Gucci,Women's Fashion,76,2.44148065768758,Red,S
22,650,Dress,Gucci,Women's Fashion,99,4.30908957457562,Green,M
35,651,Shoes,Gucci,Men's Fashion,16,1.00508715185475,Yellow,XL
8,652,Jeans,Zara,Kids' Fashion,74,1.0625071762656,Yellow,L
65,653,Dress,Gucci,Kids' Fashion,17,4.81199049815358,Red,L
34,654,Shoes,Zara,Kids' Fashion,42,4.27650278588721,Blue,S
6,655,T-shirt,Zara,Men's Fashion,33,1.99931231026662,Black,S
67,656,Jeans,Nike,Men's Fashion,79,4.66054100444032,White,M
36,657,Jeans,Nike,Men's Fashion,87,2.0975454829089,Yellow,L
60,658,Jeans,Adidas,Women's Fashion,40,3.25230517215959,Green,L
97,659,Shoes,Zara,Women's Fashion,21,1.02498952567021,White,M
11,660,Dress,Adidas,Kids' Fashion,41,2.68988646307214,Blue,S
30,661,Jeans,Gucci,Kids' Fashion,71,1.53361214100429,Blue,XL
4,662,Dress,Nike,Women's Fashion,14,3.45674011139455,Black,S
17,663,Sweater,Zara,Women's Fashion,52,1.19496420317006,Black,L
33,664,Shoes,H&M,Kids' Fashion,28,4.46483909499494,White,L
89,665,T-shirt,H&M,Women's Fashion,25,3.17174704706689,Red,S
37,666,T-shirt,H&M,Women's Fashion,76,1.93896264209193,Black,S
49,667,Shoes,Nike,Kids' Fashion,64,1.09823531578989,Blue,XL
77,668,Shoes,Zara,Men's Fashion,11,1.84227886716184,White,S
100,669,Shoes,Adidas,Women's Fashion,66,2.92974159743459,White,L
48,670,T-shirt,Gucci,Men's Fashion,55,4.26887763764699,Yellow,M
8,671,Dress,Adidas,Women's Fashion,16,3.23487480688424,Blue,L
31,672,Sweater,Zara,Kids' Fashion,93,2.95826282175201,Blue,M
79,673,T-shirt,Gucci,Kids' Fashion,83,3.18401314315743,Yellow,M
2,674,Shoes,Adidas,Kids' Fashion,72,1.94733777923186,Green,L
11,675,Sweater,Nike,Kids' Fashion,29,1.39813179240938,Green,XL
25,676,Shoes,Nike,Women's Fashion,11,2.77942404477171,Black,L
74,677,Shoes,Gucci,Women's Fashion,68,4.56520837866607,Blue,L
11,678,Dress,H&M,Men's Fashion,85,2.86298093340682,Black,L
99,679,Jeans,Adidas,Kids' Fashion,19,1.17913148131355,Yellow,L
5,680,Dress,Nike,Women's Fashion,55,4.04953809805626,Red,XL
59,681,Shoes,Zara,Kids' Fashion,24,3.8096581438463,Black,L
13,682,Jeans,Adidas,Women's Fashion,52,4.35132220952713,Blue,XL
75,683,Jeans,Gucci,Men's Fashion,31,2.41030748683218,White,XL
31,684,Dress,Adidas,Women's Fashion,12,3.94131547165738,White,S
37,685,Jeans,Nike,Men's Fashion,19,1.2694350045594,White,M
9,686,Jeans,H&M,Women's Fashion,75,2.94650564232029,Green,M
35,687,Sweater,H&M,Kids' Fashion,74,4.17408542029304,Blue,L
19,688,Sweater,H&M,Kids' Fashion,91,1.37361996681154,White,XL
5,689,Jeans,H&M,Kids' Fashion,32,3.22134177975277,Black,L
11,690,Jeans,H&M,Kids' Fashion,34,2.15294948601371,White,L
38,691,T-shirt,Adidas,Kids' Fashion,13,3.26842781731105,Blue,XL
91,692,Dress,Nike,Women's Fashion,39,4.70535477909077,Red,XL
44,693,Shoes,Nike,Men's Fashion,62,2.5543032033922,Green,L
98,694,T-shirt,Adidas,Kids' Fashion,51,2.05006399390583,Red,L
45,695,Dress,Zara,Women's Fashion,78,4.73471308395038,Red,XL
81,696,Sweater,Adidas,Men's Fashion,39,4.59276656080801,Green,XL
61,697,T-shirt,Nike,Women's Fashion,99,4.80409815829321,Green,L
82,698,Sweater,Zara,Men's Fashion,85,1.80439676457854,White,XL
52,699,T-shirt,Adidas,Men's Fashion,50,1.65362313204583,Green,S
96,700,Dress,H&M,Women's Fashion,78,4.8246492753207,Yellow,S
34,701,Jeans,Nike,Women's Fashion,17,2.25884924495067,Blue,XL
46,702,Shoes,Gucci,Kids' Fashion,58,4.79478160310396,Blue,L
27,703,Shoes,Gucci,Men's Fashion,21,3.42518033110513,Blue,S
6,704,T-shirt,Adidas,Kids' Fashion,38,4.97967829365793,Green,M
32,705,Dress,Nike,Kids' Fashion,67,2.19690467129901,Black,L
91,706,Jeans,Gucci,Women's Fashion,69,1.05004625783706,Green,S
100,707,Dress,Adidas,Women's Fashion,68,4.29581263731263,Green,M
17,708,T-shirt,Nike,Kids' Fashion,76,4.448919722568,Black,M
57,709,T-shirt,Adidas,Men's Fashion,53,1.68315528148258,White,XL
50,710,Sweater,Zara,Men's Fashion,58,2.16909013084466,Red,S
37,711,Jeans,Adidas,Men's Fashion,34,3.48393973512051,Red,M
76,712,Shoes,Gucci,Kids' Fashion,100,4.61094192917947,Green,S
25,713,Jeans,Gucci,Men's Fashion,75,4.44012016300772,Blue,XL
91,714,Shoes,Zara,Men's Fashion,35,2.49149514067859,White,S
48,715,Shoes,Nike,Women's Fashion,84,4.86867107592812,Yellow,L
11,716,Shoes,Adidas,Men's Fashion,68,3.92833829288683,Red,S
8,717,Sweater,Nike,Women's Fashion,34,4.22690922306324,Yellow,M
73,718,T-shirt,Zara,Women's Fashion,30,1.3733318338784,White,L
59,719,Dress,H&M,Women's Fashion,34,1.93996159858687,Blue,M
97,720,Shoes,Adidas,Men's Fashion,27,2.57374346930091,Black,S
42,721,Shoes,Zara,Kids' Fashion,77,2.20616993904456,Blue,M
78,722,Dress,Adidas,Women's Fashion,73,3.95799151067331,Blue,L
55,723,T-shirt,Nike,Men's Fashion,97,1.10908444788103,White,S
82,724,Shoes,Adidas,Women's Fashion,57,3.16532405890063,Yellow,S
87,725,Jeans,Gucci,Women's Fashion,12,3.80512122572859,Black,XL
40,726,T-shirt,Nike,Men's Fashion,10,3.2062574418555,Red,XL
72,727,Jeans,Adidas,Women's Fashion,11,4.42034626710407,White,S
95,728,Dress,Zara,Men's Fashion,63,2.40941589742733,Yellow,S
26,729,Sweater,Gucci,Kids' Fashion,10,2.72868882093507,Yellow,XL
72,730,Jeans,Zara,Kids' Fashion,68,1.60731168242264,Green,M
20,731,Sweater,Adidas,Men's Fashion,62,4.8982121379498,White,XL
48,732,Shoes,Zara,Women's Fashion,28,2.64505881243049,Blue,S
89,733,Sweater,Adidas,Women's Fashion,75,4.89115555521027,Black,M
89,734,Dress,Zara,Women's Fashion,80,1.59256359467902,Blue,XL
65,735,Sweater,H&M,Men's Fashion,28,3.90250939227967,Yellow,L
11,736,T-shirt,Adidas,Men's Fashion,94,2.7616943109061,White,L
20,737,T-shirt,Adidas,Kids' Fashion,78,1.1267956152975,Blue,S
30,738,Jeans,H&M,Men's Fashion,100,1.03384319299637,Blue,L
24,739,Sweater,Gucci,Kids' Fashion,80,1.23081761173739,Red,M
68,740,Dress,Nike,Women's Fashion,72,3.69113496135561,White,XL
49,741,Shoes,Nike,Women's Fashion,81,3.38683681826478,Blue,XL
54,742,Dress,H&M,Men's Fashion,85,3.46280261115933,Yellow,L
15,743,Jeans,H&M,Women's Fashion,55,1.72913562230374,Red,XL
21,744,Shoes,Zara,Men's Fashion,97,2.99907358262847,Black,XL
73,745,Sweater,Zara,Men's Fashion,40,3.75397299433257,Blue,L
13,746,Shoes,Gucci,Kids' Fashion,21,1.25064124643416,Black,S
37,747,Jeans,Adidas,Kids' Fashion,73,1.41973993323154,White,XL
87,748,Sweater,Zara,Kids' Fashion,45,3.34634537519365,Red,S
31,749,Shoes,Gucci,Women's Fashion,43,2.38680640548663,Black,L
71,750,Shoes,Nike,Kids' Fashion,57,3.72759399135487,Red,L
65,751,Jeans,Gucci,Kids' Fashion,72,2.09752517321947,Blue,S
14,752,Dress,Gucci,Men's Fashion,72,1.97330096578943,Blue,L
17,753,Jeans,Zara,Kids' Fashion,86,4.20909821664517,Yellow,S
63,754,Jeans,Gucci,Kids' Fashion,79,1.89382374407682,Red,L
99,755,T-shirt,Zara,Women's Fashion,90,3.46720993967079,White,S
37,756,Jeans,Adidas,Men's Fashion,34,1.66992403238053,Black,XL
66,757,Shoes,Gucci,Kids' Fashion,61,4.18820348533344,Black,L
32,758,Jeans,Nike,Women's Fashion,51,4.22229380555681,Green,M
39,759,Shoes,Gucci,Kids' Fashion,65,1.82928587504321,Black,S
35,760,Jeans,Nike,Women's Fashion,57,3.45841020727251,Green,S
86,761,Dress,H&M,Men's Fashion,92,3.64345585354643,Black,L
8,762,Jeans,Nike,Kids' Fashion,50,3.80435864352452,Blue,XL
71,763,T-shirt,Nike,Men's Fashion,25,2.08554664209677,Green,S
10,764,Dress,H&M,Women's Fashion,30,2.06149207300347,Black,M
25,765,Sweater,H&M,Kids' Fashion,86,4.8267145670082,Blue,S
25,766,Jeans,Zara,Men's Fashion,40,4.46190806721415,Green,M
83,767,Shoes,H&M,Men's Fashion,72,4.63013781998841,Yellow,L
12,768,Shoes,H&M,Women's Fashion,95,4.59981781738838,White,M
71,769,Sweater,Zara,Men's Fashion,28,4.47617222178992,White,S
93,770,T-shirt,H&M,Kids' Fashion,14,4.68051684248124,Yellow,S
71,771,T-shirt,Zara,Men's Fashion,82,1.56584260864411,Red,XL
34,772,Shoes,Gucci,Men's Fashion,24,4.77368019855122,Black,XL
70,773,Shoes,Nike,Women's Fashion,74,2.50487616292142,Black,XL
74,774,Dress,H&M,Men's Fashion,94,2.97735525633754,White,L
39,775,Dress,H&M,Men's Fashion,60,3.20114607253963,White,M
73,776,Dress,Nike,Men's Fashion,86,2.21938430393718,Red,M
40,777,Jeans,Adidas,Kids' Fashion,88,1.79812909633643,Green,M
25,778,Dress,Nike,Kids' Fashion,80,3.97546767783008,White,L
98,779,Jeans,Nike,Kids' Fashion,94,3.72603587430682,Yellow,XL
46,780,T-shirt,Gucci,Kids' Fashion,89,1.72147878393339,Blue,XL
83,781,Sweater,Nike,Men's Fashion,85,4.82840278492946,Green,L
23,782,T-shirt,Adidas,Men's Fashion,31,1.94808693987051,White,M
76,783,Jeans,H&M,Women's Fashion,59,2.19725432502551,Red,S
95,784,Sweater,Zara,Men's Fashion,46,3.07390622231828,White,M
77,785,T-shirt,H&M,Men's Fashion,57,1.26983402765547,Red,S
65,786,T-shirt,H&M,Kids' Fashion,73,3.95835666773003,White,L
91,787,Dress,H&M,Women's Fashion,96,3.25514698982865,Blue,XL
34,788,Jeans,Adidas,Kids' Fashion,74,3.1438729248636,Red,S
22,789,Jeans,Nike,Women's Fashion,99,2.51420491178642,Yellow,XL
31,790,Shoes,Adidas,Men's Fashion,34,1.09856737972419,Red,S
73,791,Jeans,Gucci,Women's Fashion,58,3.6484171212965,Green,L
88,792,Sweater,Adidas,Kids' Fashion,88,4.64517594691939,Yellow,XL
28,793,T-shirt,Zara,Kids' Fashion,82,1.32047007230086,Black,XL
9,794,Jeans,H&M,Women's Fashion,68,4.29396035054424,Black,M
2,795,Jeans,Gucci,Kids' Fashion,30,1.48196657244853,Black,S
3,796,Jeans,H&M,Women's Fashion,86,1.85639746021186,Black,M
68,797,Sweater,H&M,Kids' Fashion,62,1.11753350351525,Red,XL
28,798,Jeans,H&M,Kids' Fashion,75,1.7967267212576,Blue,M
48,799,Shoes,Adidas,Men's Fashion,20,2.32788712261541,Yellow,XL
61,800,T-shirt,H&M,Men's Fashion,38,4.78280632162822,Red,S
33,801,Jeans,Zara,Men's Fashion,39,3.51302686631033,Black,XL
66,802,Shoes,Gucci,Men's Fashion,26,2.64295286344516,Green,XL
56,803,Sweater,Nike,Men's Fashion,13,1.61542521449562,Blue,XL
66,804,T-shirt,Zara,Kids' Fashion,91,2.63072664128533,Black,M
53,805,Dress,H&M,Men's Fashion,84,3.38974586283534,Blue,XL
100,806,Jeans,Zara,Women's Fashion,11,3.77863052703892,Green,L
74,807,Jeans,Zara,Men's Fashion,31,2.00322744884898,Blue,S
20,808,T-shirt,Adidas,Women's Fashion,26,4.32480515878011,Yellow,L
5,809,Jeans,Adidas,Men's Fashion,22,3.14259527785404,White,XL
31,810,Jeans,Zara,Kids' Fashion,39,1.06691337063717,Black,M
9,811,Jeans,Gucci,Kids' Fashion,63,1.84309678074995,White,M
9,812,Dress,Nike,Women's Fashion,23,1.17673349929262,Blue,M
42,813,Sweater,Zara,Men's Fashion,97,3.0508326297176,Blue,M
62,814,Sweater,Zara,Women's Fashion,48,2.7959801706611,Yellow,XL
78,815,Sweater,Zara,Women's Fashion,16,3.12736946371059,Black,S
24,816,Jeans,Nike,Kids' Fashion,86,1.09083862383619,Blue,XL
51,817,T-shirt,Adidas,Kids' Fashion,15,1.16050067187087,Black,XL
42,818,Dress,Nike,Women's Fashion,36,4.02293820181525,Blue,L
45,819,T-shirt,Zara,Men's Fashion,41,3.4439167070361,White,XL
91,820,T-shirt,Nike,Women's Fashion,49,3.1596615404083,White,L
65,821,Dress,H&M,Women's Fashion,30,3.63774393136983,Blue,XL
75,822,T-shirt,Gucci,Kids' Fashion,48,4.743995465955,Green,XL
65,823,T-shirt,H&M,Kids' Fashion,77,2.88300725047314,White,L
3,824,Shoes,Zara,Women's Fashion,17,1.08028282653386,White,L
32,825,T-shirt,Zara,Men's Fashion,12,1.85139571289946,White,M
35,826,Shoes,Adidas,Women's Fashion,92,4.77526582283517,Red,S
13,827,Shoes,Nike,Women's Fashion,92,1.78030867136021,Red,XL
94,828,Sweater,H&M,Women's Fashion,29,4.40170797427455,Green,S
18,829,Dress,Adidas,Men's Fashion,19,4.25708464804155,Black,XL
94,830,Jeans,Gucci,Kids' Fashion,54,3.72979185916187,Green,S
19,831,Jeans,Gucci,Kids' Fashion,37,2.54830122878953,Black,S
96,832,Jeans,Nike,Women's Fashion,87,2.35734074806147,Blue,L
70,833,Sweater,H&M,Kids' Fashion,82,1.1000558840751,Yellow,L
99,834,Shoes,H&M,Women's Fashion,98,3.77632476171058,Yellow,S
15,835,T-shirt,Nike,Kids' Fashion,84,2.89109263505142,Yellow,XL
93,836,Jeans,Gucci,Women's Fashion,21,4.24899805965906,White,L
59,837,Shoes,Nike,Kids' Fashion,50,2.40601313393744,Black,M
33,838,Jeans,Zara,Men's Fashion,60,2.67728910680564,Blue,S
26,839,Dress,Nike,Kids' Fashion,68,2.65517036315588,Blue,S
73,840,Shoes,Zara,Kids' Fashion,84,3.15472058840474,Red,S
56,841,Dress,Zara,Men's Fashion,37,3.00516420798448,Blue,M
59,842,Jeans,Adidas,Men's Fashion,44,3.06227328052327,White,XL
52,843,Shoes,Nike,Kids' Fashion,91,2.72301296357929,Red,M
1,844,Sweater,Zara,Kids' Fashion,11,2.88510937393253,Blue,M
66,845,Sweater,Gucci,Men's Fashion,92,2.10242460059773,Green,M
82,846,T-shirt,Nike,Kids' Fashion,26,4.3049191339835,Yellow,M
88,847,T-shirt,Gucci,Women's Fashion,10,1.37498192962853,Green,S
78,848,Shoes,Nike,Kids' Fashion,31,3.76359638454064,White,L
14,849,Dress,Nike,Kids' Fashion,60,3.6429906907383,Green,S
2,850,T-shirt,Nike,Kids' Fashion,73,1.27058272505426,Yellow,L
24,851,Jeans,Nike,Men's Fashion,46,2.68520446836261,Yellow,XL
38,852,Jeans,H&M,Kids' Fashion,83,3.01124849676406,Red,XL
5,853,Dress,H&M,Kids' Fashion,20,3.0097729483212,Green,L
72,854,T-shirt,Adidas,Kids' Fashion,83,3.70939101242849,Green,M
96,855,Jeans,H&M,Kids' Fashion,88,1.90223672249039,Red,L
55,856,Jeans,Gucci,Women's Fashion,93,1.80103463389616,Green,XL
37,857,Dress,H&M,Men's Fashion,93,4.35089654336073,Blue,M
64,858,T-shirt,Zara,Kids' Fashion,96,4.45184122861794,Yellow,M
48,859,T-shirt,Adidas,Women's Fashion,44,1.40021667588747,Red,L
75,860,Dress,Nike,Kids' Fashion,43,4.02784742172915,Blue,S
60,861,Shoes,Gucci,Men's Fashion,98,4.66013592549722,White,XL
61,862,Sweater,Adidas,Kids' Fashion,14,1.57892056272944,Blue,S
49,863,Shoes,Gucci,Men's Fashion,99,1.43302522449997,Red,S
22,864,Sweater,Nike,Men's Fashion,48,3.94094596820846,Yellow,L
54,865,Jeans,Gucci,Women's Fashion,80,1.67286499307149,Yellow,M
89,866,Shoes,H&M,Men's Fashion,66,4.55009500597813,White,S
3,867,Jeans,Nike,Men's Fashion,90,4.23510886951208,Black,S
84,868,Sweater,Gucci,Kids' Fashion,72,3.92947195889909,Red,L
98,869,Jeans,Zara,Men's Fashion,100,1.83907860451011,Black,XL
100,870,Jeans,Nike,Kids' Fashion,26,2.70800913804887,Yellow,S
56,871,Shoes,H&M,Men's Fashion,66,2.62237091532203,White,XL
